Wave Data provided @ 10:50hrs on 27-06-2015
Site, SiteNumber, Seconds, DateTime, Latitude, Longitude, Hsig, Hmax, Tp, Tz, SST, Direction
Gold Coast,23,1434765600,2015-06-20T12:00:00,-27.9656000000,153.4421400000,1.0685000000000000,1.7500000000000000,11.1100000000000000,5.1950000000000000,21.5500000000000000,119.442464723553
Gold Coast,23,1434767400,2015-06-20T12:30:00,-27.9656000000,153.4421000000,1.1016000000000000,1.7400000000000000,11.7600000000000000,5.0630000000000000,21.5500000000000000,113.842463925013
Gold Coast,23,1434769200,2015-06-20T13:00:00,-27.9656100000,153.4421000000,1.1163000000000000,1.9600000000000000,10.5300000000000000,5.1950000000000000,21.5500000000000000,110.942463126473
Gold Coast,23,1434771000,2015-06-20T13:30:00,-27.9656100000,153.4421400000,1.1295000000000000,1.7300000000000000,11.1100000000000000,5.1950000000000000,21.5000000000000000,113.842462327934
Gold Coast,23,1434772800,2015-06-20T14:00:00,-27.9656000000,153.4421400000,1.1581000000000000,2.2200000000000000,11.1100000000000000,5.1280000000000000,21.5000000000000000,115.242461529394
Gold Coast,23,1434774600,2015-06-20T14:30:00,-27.9656100000,153.4421200000,1.1517000000000000,1.9100000000000000,11.7600000000000000,5.4050000000000000,21.5000000000000000,113.842460730854
Gold Coast,23,1434776400,2015-06-20T15:00:00,-27.9656000000,153.4421000000,1.1551000000000000,1.7800000000000000,11.1100000000000000,5.3330000000000000,21.5000000000000000,118.042459932314
Gold Coast,23,1434778200,2015-06-20T15:30:00,-27.9656100000,153.4420500000,1.1995000000000000,2.2600000000000000,11.1100000000000000,5.4050000000000000,21.5000000000000000,110.942459133774
Gold Coast,23,1434780000,2015-06-20T16:00:00,-27.9656200000,153.4424800000,1.1625000000000000,2.1500000000000000,11.1100000000000000,5.3330000000000000,21.5000000000000000,116.642458335235
Gold Coast,23,1434781800,2015-06-20T16:30:00,-27.9656100000,153.4420500000,1.1453000000000000,2.1700000000000000,11.1100000000000000,5.1280000000000000,21.5000000000000000,116.642457536695
Gold Coast,23,1434783600,2015-06-20T17:00:00,-27.9656200000,153.4420500000,1.2419000000000000,2.1400000000000000,10.5300000000000000,4.5980000000000000,21.4500000000000000,113.842456738155
Gold Coast,23,1434785400,2015-06-20T17:30:00,-27.9656200000,153.4421000000,1.1003000000000000,1.9100000000000000,11.1100000000000000,4.5980000000000000,21.4000000000000000,119.442455939615
Gold Coast,23,1434787200,2015-06-20T18:00:00,-27.9656400000,153.4421600000,1.1614000000000000,2.0400000000000000,11.7600000000000000,4.5450000000000000,21.4000000000000000,115.242455141075
Gold Coast,23,1434789000,2015-06-20T18:30:00,-27.9656000000,153.4421000000,1.1950000000000000,2.1100000000000000,11.7600000000000000,4.5980000000000000,21.4000000000000000,118.042454342536
Gold Coast,23,1434790800,2015-06-20T19:00:00,-27.9655900000,153.4421000000,1.1710000000000000,2.1600000000000000,11.1100000000000000,5.1280000000000000,21.4000000000000000,112.442453543996
Gold Coast,23,1434792600,2015-06-20T19:30:00,-27.9656000000,153.4421400000,1.1677000000000000,2.0200000000000000,11.1100000000000000,5.0630000000000000,21.4000000000000000,118.042452745456
Gold Coast,23,1434794400,2015-06-20T20:00:00,-27.9656200000,153.4421200000,1.1320000000000000,2.0300000000000000,11.1100000000000000,5.2630000000000000,21.4000000000000000,115.242451946916
Gold Coast,23,1434796200,2015-06-20T20:30:00,-27.9656000000,153.4421400000,1.1664000000000000,1.9900000000000000,11.1100000000000000,5.1950000000000000,21.4000000000000000,118.042451148376
Gold Coast,23,1434798000,2015-06-20T21:00:00,-27.9656200000,153.4421200000,1.2187000000000000,2.1200000000000000,11.7600000000000000,5.0630000000000000,21.3500000000000000,109.542450349836
Gold Coast,23,1434799800,2015-06-20T21:30:00,-27.9656200000,153.4421400000,1.1894000000000000,1.9600000000000000,10.0000000000000000,5.3330000000000000,21.3500000000000000,113.842449551297
Gold Coast,23,1434801600,2015-06-20T22:00:00,-27.9655900000,153.4421200000,1.3354000000000000,2.2800000000000000,10.5300000000000000,4.9380000000000000,21.3500000000000000,119.442448752757
Gold Coast,23,1434803400,2015-06-20T22:30:00,-27.9655900000,153.4421400000,1.2984000000000000,2.6600000000000000,11.1100000000000000,5.1280000000000000,21.3500000000000000,120.842447954217
Gold Coast,23,1434805200,2015-06-20T23:00:00,-27.9656100000,153.4421400000,1.3716000000000000,2.1200000000000000,11.1100000000000000,5.3330000000000000,21.3500000000000000,110.942447155677
Gold Coast,23,1434807000,2015-06-20T23:30:00,-27.9656000000,153.4421400000,1.2301000000000000,2.0700000000000000,11.1100000000000000,5.5560000000000000,21.3000000000000000,118.042446357137
Gold Coast,23,1434808800,2015-06-21T00:00:00,-27.9655900000,153.4421600000,1.1430000000000000,1.8100000000000000,10.5300000000000000,5.4790000000000000,21.3000000000000000,115.242445558598
Gold Coast,23,1434810600,2015-06-21T00:30:00,-27.9655900000,153.4421600000,1.1298000000000000,1.8800000000000000,11.1100000000000000,5.0630000000000000,21.3500000000000000,112.442444760058
Gold Coast,23,1434812400,2015-06-21T01:00:00,-27.9656000000,153.4421600000,1.2001000000000000,1.9300000000000000,10.5300000000000000,5.3330000000000000,21.3500000000000000,109.542443961518
Gold Coast,23,1434814200,2015-06-21T01:30:00,-27.9656300000,153.4422000000,1.1257000000000000,2.0600000000000000,-99.9,-99.9,-99.9,-99.9
Gold Coast,23,1434816000,2015-06-21T02:00:00,-27.9656100000,153.4421800000,1.1644000000000000,1.9700000000000000,10.5300000000000000,5.1950000000000000,21.3500000000000000,109.542442364438
Gold Coast,23,1434817800,2015-06-21T02:30:00,-27.9656100000,153.4421600000,1.1693000000000000,1.7600000000000000,10.0000000000000000,5.3330000000000000,21.3500000000000000,113.842441565899
Gold Coast,23,1434819600,2015-06-21T03:00:00,-27.9656200000,153.4421800000,1.1620000000000000,2.1700000000000000,10.5300000000000000,5.4790000000000000,21.3000000000000000,112.442440767359
Gold Coast,23,1434821400,2015-06-21T03:30:00,-27.9656100000,153.4421600000,1.1433000000000000,1.9600000000000000,11.1100000000000000,5.4050000000000000,21.3000000000000000,108.142439968819
Gold Coast,23,1434823200,2015-06-21T04:00:00,-27.9655800000,153.4421400000,1.1219000000000000,2.0800000000000000,11.1100000000000000,5.2630000000000000,21.2000000000000000,102.542439170279
Gold Coast,23,1434825000,2015-06-21T04:30:00,-27.9655800000,153.4421800000,1.1607000000000000,2.0800000000000000,11.7600000000000000,5.0000000000000000,21.2000000000000000,110.942438371739
Gold Coast,23,1434826800,2015-06-21T05:00:00,-27.9656300000,153.4421200000,1.1486000000000000,2.1700000000000000,11.7600000000000000,5.4790000000000000,21.2500000000000000,106.742437573199
Gold Coast,23,1434828600,2015-06-21T05:30:00,-27.9656000000,153.4421600000,1.2252000000000000,2.2200000000000000,12.5000000000000000,5.1950000000000000,21.3000000000000000,99.7424367746597
Gold Coast,23,1434830400,2015-06-21T06:00:00,-27.9655900000,153.4421600000,1.2781000000000000,2.2400000000000000,11.1100000000000000,5.4790000000000000,21.3000000000000000,103.94243597612
Gold Coast,23,1434832200,2015-06-21T06:30:00,-27.9655900000,153.4421600000,1.2089000000000000,1.7600000000000000,11.1100000000000000,5.7970000000000000,21.3000000000000000,109.54243517758
Gold Coast,23,1434834000,2015-06-21T07:00:00,-27.9656000000,153.4421600000,1.1739000000000000,2.1200000000000000,10.5300000000000000,5.8820000000000000,21.3500000000000000,109.54243437904
Gold Coast,23,1434835800,2015-06-21T07:30:00,-27.9655900000,153.4421400000,1.2971000000000000,2.1000000000000000,11.7600000000000000,5.8820000000000000,21.3000000000000000,103.9424335805
Gold Coast,23,1434837600,2015-06-21T08:00:00,-27.9656000000,153.4421400000,1.2104000000000000,1.8000000000000000,11.1100000000000000,5.8820000000000000,21.2500000000000000,103.942432781961
Gold Coast,23,1434839400,2015-06-21T08:30:00,-27.9655900000,153.4421400000,1.2263000000000000,2.0600000000000000,11.7600000000000000,5.4050000000000000,21.3000000000000000,96.9424319834208
Gold Coast,23,1434841200,2015-06-21T09:00:00,-27.9655600000,153.4421200000,1.2150000000000000,2.1100000000000000,11.1100000000000000,5.8820000000000000,21.2500000000000000,108.142431184881
Gold Coast,23,1434843000,2015-06-21T09:30:00,-27.9655900000,153.4421000000,1.2234000000000000,2.1000000000000000,11.1100000000000000,5.4050000000000000,21.2500000000000000,106.742430386341
Gold Coast,23,1434844800,2015-06-21T10:00:00,-27.9655900000,153.4421400000,1.1961000000000000,2.0500000000000000,10.5300000000000000,5.1950000000000000,21.2500000000000000,109.542429587801
Gold Coast,23,1434846600,2015-06-21T10:30:00,-27.9655900000,153.4421400000,1.1952000000000000,2.5200000000000000,10.5300000000000000,4.9380000000000000,21.3000000000000000,108.142428789262
Gold Coast,23,1434848400,2015-06-21T11:00:00,-27.9656000000,153.4421600000,1.2444000000000000,2.5600000000000000,11.1100000000000000,5.0000000000000000,21.2500000000000000,109.542427990722
Gold Coast,23,1434850200,2015-06-21T11:30:00,-27.9655800000,153.4421600000,1.1947000000000000,1.8800000000000000,10.5300000000000000,4.9380000000000000,21.3000000000000000,109.542427192182
Gold Coast,23,1434852000,2015-06-21T12:00:00,-27.9655400000,153.4421400000,1.1778000000000000,2.0200000000000000,10.5300000000000000,4.8780000000000000,21.5000000000000000,109.542426393642
Gold Coast,23,1434853800,2015-06-21T12:30:00,-27.9655900000,153.4421600000,1.2373000000000000,2.0700000000000000,10.5300000000000000,5.0630000000000000,21.6000000000000000,98.3424255951023
Gold Coast,23,1434855600,2015-06-21T13:00:00,-27.9656300000,153.4420800000,1.1354000000000000,1.9400000000000000,10.5300000000000000,5.1950000000000000,21.6000000000000000,110.942424796562
Gold Coast,23,1434857400,2015-06-21T13:30:00,-27.9656100000,153.4420500000,1.2164000000000000,2.2400000000000000,9.0900000000000000,4.7620000000000000,21.6000000000000000,113.842423998023
Gold Coast,23,1434859200,2015-06-21T14:00:00,-27.9655700000,153.4421000000,1.1431000000000000,2.3100000000000000,9.0900000000000000,4.7620000000000000,21.6500000000000000,105.342423199483
Gold Coast,23,1434861000,2015-06-21T14:30:00,-27.9655800000,153.4421200000,1.2756000000000000,2.1800000000000000,10.5300000000000000,4.5450000000000000,21.7000000000000000,115.242422400943
Gold Coast,23,1434862800,2015-06-21T15:00:00,-27.9655900000,153.4421200000,1.2919000000000000,2.0700000000000000,9.0900000000000000,4.8780000000000000,21.7500000000000000,108.142421602403
Gold Coast,23,1434864600,2015-06-21T15:30:00,-27.9655700000,153.4420800000,1.2614000000000000,2.2700000000000000,9.0900000000000000,4.9380000000000000,21.7500000000000000,106.742420803863
Gold Coast,23,1434866400,2015-06-21T16:00:00,-27.9655800000,153.4421000000,1.2659000000000000,2.1700000000000000,10.0000000000000000,4.9380000000000000,21.7000000000000000,108.142420005324
Gold Coast,23,1434868200,2015-06-21T16:30:00,-27.9655800000,153.4421400000,1.2848000000000000,2.1000000000000000,11.7600000000000000,5.0630000000000000,21.7000000000000000,102.542419206784
Gold Coast,23,1434870000,2015-06-21T17:00:00,-27.9655900000,153.4421400000,1.2441000000000000,2.2600000000000000,10.0000000000000000,5.2630000000000000,21.7000000000000000,109.542418408244
Gold Coast,23,1434871800,2015-06-21T17:30:00,-27.9655900000,153.4421200000,1.2637000000000000,2.0100000000000000,10.0000000000000000,5.1950000000000000,21.7000000000000000,110.942417609704
Gold Coast,23,1434873600,2015-06-21T18:00:00,-27.9655900000,153.4421000000,1.3168000000000000,2.1000000000000000,10.0000000000000000,5.2630000000000000,21.7000000000000000,112.442416811164
Gold Coast,23,1434875400,2015-06-21T18:30:00,-27.9655900000,153.4421000000,1.1994000000000000,2.2600000000000000,10.0000000000000000,5.5560000000000000,21.7000000000000000,103.942416012625
Gold Coast,23,1434877200,2015-06-21T19:00:00,-27.9656000000,153.4421000000,1.2767000000000000,2.4700000000000000,10.5300000000000000,5.4790000000000000,21.7000000000000000,103.942415214085
Gold Coast,23,1434879000,2015-06-21T19:30:00,-27.9656200000,153.4421200000,1.2786000000000000,2.4500000000000000,10.0000000000000000,5.6340000000000000,21.7000000000000000,103.942414415545
Gold Coast,23,1434880800,2015-06-21T20:00:00,-27.9656300000,153.4421000000,1.2849000000000000,2.0000000000000000,10.5300000000000000,5.7140000000000000,21.7000000000000000,105.342413617005
Gold Coast,23,1434882600,2015-06-21T20:30:00,-27.9656200000,153.4421000000,1.2984000000000000,2.3600000000000000,8.3300000000000000,5.5560000000000000,21.7000000000000000,110.942412818465
Gold Coast,23,1434884400,2015-06-21T21:00:00,-27.9656200000,153.4420800000,1.3236000000000000,2.2500000000000000,11.1100000000000000,5.4790000000000000,21.7000000000000000,109.542412019925
Gold Coast,23,1434886200,2015-06-21T21:30:00,-27.9656200000,153.4421000000,1.2820000000000000,2.0100000000000000,11.1100000000000000,5.3330000000000000,21.6500000000000000,108.142411221386
Gold Coast,23,1434888000,2015-06-21T22:00:00,-27.9656300000,153.4421000000,1.2944000000000000,2.0900000000000000,9.0900000000000000,5.3330000000000000,21.6500000000000000,112.442410422846
Gold Coast,23,1434889800,2015-06-21T22:30:00,-27.9656400000,153.4421000000,1.3770000000000000,2.5600000000000000,9.0900000000000000,5.3330000000000000,21.6500000000000000,106.742409624306
Gold Coast,23,1434891600,2015-06-21T23:00:00,-27.9656300000,153.4420800000,1.3603000000000000,1.8600000000000000,16.6700000000000000,5.4790000000000000,21.6500000000000000,109.542408825766
Gold Coast,23,1434893400,2015-06-21T23:30:00,-27.9656100000,153.4421000000,1.3357000000000000,1.9400000000000000,11.1100000000000000,5.3330000000000000,21.6500000000000000,106.742408027226
Gold Coast,23,1434895200,2015-06-22T00:00:00,-27.9656000000,153.4421000000,1.3300000000000000,2.1300000000000000,9.0900000000000000,5.4790000000000000,21.7000000000000000,108.142407228687
Gold Coast,23,1434897000,2015-06-22T00:30:00,-27.9656000000,153.4421000000,1.3646000000000000,2.2000000000000000,18.1800000000000000,5.6340000000000000,21.7000000000000000,109.542406430147
Gold Coast,23,1434898800,2015-06-22T01:00:00,-27.9656400000,153.4421000000,1.4093000000000000,2.3000000000000000,16.6700000000000000,5.7140000000000000,21.7000000000000000,99.742405631607
Gold Coast,23,1434900600,2015-06-22T01:30:00,-27.9656200000,153.4421000000,1.3213000000000000,2.6800000000000000,16.6700000000000000,5.7140000000000000,21.6500000000000000,103.942404833067
Gold Coast,23,1434902400,2015-06-22T02:00:00,-27.9656300000,153.4421200000,1.2631000000000000,2.1900000000000000,18.1800000000000000,5.6340000000000000,21.7000000000000000,105.342404034527
Gold Coast,23,1434904200,2015-06-22T02:30:00,-27.9656600000,153.4420500000,1.3097000000000000,2.1100000000000000,18.1800000000000000,5.4050000000000000,21.6500000000000000,109.542403235988
Gold Coast,23,1434906000,2015-06-22T03:00:00,-27.9656600000,153.4420800000,1.2907000000000000,2.2500000000000000,15.3800000000000000,5.6340000000000000,21.6500000000000000,108.142402437448
Gold Coast,23,1434907800,2015-06-22T03:30:00,-27.9656300000,153.4421000000,1.2815000000000000,2.0400000000000000,16.6700000000000000,5.7140000000000000,21.6500000000000000,109.542401638908
Gold Coast,23,1434909600,2015-06-22T04:00:00,-27.9656400000,153.4421000000,1.3874000000000000,2.0800000000000000,18.1800000000000000,5.6340000000000000,21.6500000000000000,109.542400840368
Gold Coast,23,1434911400,2015-06-22T04:30:00,-27.9656600000,153.4420800000,1.3223000000000000,2.0800000000000000,15.3800000000000000,6.2500000000000000,21.6000000000000000,106.742400041828
Gold Coast,23,1434913200,2015-06-22T05:00:00,-27.9656600000,153.4420800000,1.3104000000000000,2.2400000000000000,16.6700000000000000,5.7970000000000000,21.6000000000000000,106.742399243288
Gold Coast,23,1434915000,2015-06-22T05:30:00,-27.9656400000,153.4421600000,1.3842000000000000,2.0400000000000000,15.3800000000000000,5.7970000000000000,21.6000000000000000,106.742398444749
Gold Coast,23,1434916800,2015-06-22T06:00:00,-27.9656900000,153.4420100000,1.3321000000000000,2.6300000000000000,15.3800000000000000,6.2500000000000000,21.6000000000000000,108.142397646209
Gold Coast,23,1434918600,2015-06-22T06:30:00,-27.9657100000,153.4419700000,1.2850000000000000,2.1100000000000000,15.3800000000000000,5.9700000000000000,21.6000000000000000,109.542396847669
Gold Coast,23,1434920400,2015-06-22T07:00:00,-27.9657500000,153.4418800000,1.3200000000000000,2.2800000000000000,16.6700000000000000,6.5570000000000000,21.6000000000000000,108.142396049129
Gold Coast,23,1434922200,2015-06-22T07:30:00,-27.9658900000,153.4418400000,1.2522000000000000,2.0800000000000000,16.6700000000000000,6.5570000000000000,21.6000000000000000,108.142395250589
Gold Coast,23,1434924000,2015-06-22T08:00:00,-27.9659500000,153.4418000000,1.3039000000000000,2.2000000000000000,16.6700000000000000,6.0610000000000000,21.6000000000000000,109.54239445205
Gold Coast,23,1434925800,2015-06-22T08:30:00,-27.9658500000,153.4418400000,1.2789000000000000,2.4300000000000000,16.6700000000000000,5.7140000000000000,21.6500000000000000,108.14239365351
Gold Coast,23,1434927600,2015-06-22T09:00:00,-27.9658900000,153.4418000000,1.3104000000000000,2.0600000000000000,16.6700000000000000,5.6340000000000000,21.9000000000000000,106.74239285497
Gold Coast,23,1434929400,2015-06-22T09:30:00,-27.9658700000,153.4418000000,1.2460000000000000,2.1300000000000000,18.1800000000000000,5.6340000000000000,22.0500000000000000,105.34239205643
Gold Coast,23,1434931200,2015-06-22T10:00:00,-27.9658900000,153.4418000000,1.2161000000000000,1.9200000000000000,16.6700000000000000,5.8820000000000000,22.0000000000000000,110.94239125789
Gold Coast,23,1434933000,2015-06-22T10:30:00,-27.9659000000,153.4418000000,1.3119000000000000,2.1700000000000000,14.2900000000000000,5.6340000000000000,22.0000000000000000,108.142390459351
Gold Coast,23,1434934800,2015-06-22T11:00:00,-27.9658600000,153.4418000000,1.2022000000000000,1.9600000000000000,16.6700000000000000,5.7140000000000000,22.0500000000000000,109.542389660811
Gold Coast,23,1434936600,2015-06-22T11:30:00,-27.9658600000,153.4417700000,1.2777000000000000,2.1300000000000000,16.6700000000000000,5.5560000000000000,22.0500000000000000,103.942388862271
Gold Coast,23,1434938400,2015-06-22T12:00:00,-27.9657900000,153.4418200000,1.2075000000000000,1.9700000000000000,16.6700000000000000,5.5560000000000000,22.0500000000000000,108.142388063731
Gold Coast,23,1434940200,2015-06-22T12:30:00,-27.9657200000,153.4418600000,1.2392000000000000,2.1300000000000000,16.6700000000000000,5.4050000000000000,22.1000000000000000,106.742387265191
Gold Coast,23,1434942000,2015-06-22T13:00:00,-27.9657000000,153.4419300000,1.1825000000000000,2.1500000000000000,10.5300000000000000,5.4050000000000000,22.1000000000000000,108.142386466651
Gold Coast,23,1434943800,2015-06-22T13:30:00,-27.9657200000,153.4419500000,1.1461000000000000,1.7500000000000000,16.6700000000000000,5.5560000000000000,22.1000000000000000,106.742385668112
Gold Coast,23,1434945600,2015-06-22T14:00:00,-27.9657100000,153.4419700000,1.2452000000000000,1.9700000000000000,16.6700000000000000,5.6340000000000000,22.1000000000000000,105.342384869572
Gold Coast,23,1434947400,2015-06-22T14:30:00,-27.9657100000,153.4419500000,1.1829000000000000,2.1000000000000000,16.6700000000000000,5.6340000000000000,22.1000000000000000,105.342384071032
Gold Coast,23,1434949200,2015-06-22T15:00:00,-27.9657100000,153.4419500000,1.2250000000000000,2.1000000000000000,18.1800000000000000,5.5560000000000000,22.1500000000000000,103.942383272492
Gold Coast,23,1434951000,2015-06-22T15:30:00,-27.9657100000,153.4419500000,1.1823000000000000,1.9700000000000000,16.6700000000000000,5.5560000000000000,22.1500000000000000,106.742382473952
Gold Coast,23,1434952800,2015-06-22T16:00:00,-27.9657100000,153.4419500000,1.2243000000000000,2.0400000000000000,16.6700000000000000,5.7140000000000000,22.1500000000000000,108.142381675413
Gold Coast,23,1434954600,2015-06-22T16:30:00,-27.9657100000,153.4419500000,1.1700000000000000,1.9500000000000000,16.6700000000000000,5.7970000000000000,22.1500000000000000,109.542380876873
Gold Coast,23,1434956400,2015-06-22T17:00:00,-27.9657100000,153.4419500000,1.2542000000000000,2.4100000000000000,16.6700000000000000,5.7140000000000000,22.1000000000000000,110.942380078333
Gold Coast,23,1434958200,2015-06-22T17:30:00,-27.9657400000,153.4419000000,1.2481000000000000,2.4400000000000000,15.3800000000000000,5.6340000000000000,22.0500000000000000,109.542379279793
Gold Coast,23,1434960000,2015-06-22T18:00:00,-27.9657000000,153.4419300000,1.2565000000000000,2.1000000000000000,15.3800000000000000,5.4790000000000000,22.0500000000000000,108.142378481253
Gold Coast,23,1434961800,2015-06-22T18:30:00,-27.9657000000,153.4419500000,1.2806000000000000,1.9900000000000000,15.3800000000000000,5.7140000000000000,22.0500000000000000,108.142377682714
Gold Coast,23,1434963600,2015-06-22T19:00:00,-27.9657100000,153.4419500000,1.3138000000000000,2.4100000000000000,14.2900000000000000,5.6340000000000000,22.0500000000000000,108.142376884174
Gold Coast,23,1434965400,2015-06-22T19:30:00,-27.9657100000,153.4419500000,1.2355000000000000,2.0000000000000000,15.3800000000000000,5.9700000000000000,22.0500000000000000,110.942376085634
Gold Coast,23,1434967200,2015-06-22T20:00:00,-27.9657300000,153.4419500000,1.3081000000000000,2.2200000000000000,13.3300000000000000,5.7970000000000000,22.0000000000000000,108.142375287094
Gold Coast,23,1434969000,2015-06-22T20:30:00,-27.9657400000,153.4419000000,1.3594000000000000,2.1900000000000000,13.3300000000000000,6.1540000000000000,22.0000000000000000,109.542374488554
Gold Coast,23,1434970800,2015-06-22T21:00:00,-27.9658300000,153.4418600000,1.3525000000000000,2.1100000000000000,15.3800000000000000,6.2500000000000000,22.2000000000000000,109.542373690014
Gold Coast,23,1434972600,2015-06-22T21:30:00,-27.9659200000,153.4418400000,1.3132000000000000,2.2100000000000000,16.6700000000000000,6.1540000000000000,22.2000000000000000,110.942372891475
Gold Coast,23,1434974400,2015-06-22T22:00:00,-27.9659700000,153.4418200000,1.3506000000000000,2.1300000000000000,15.3800000000000000,6.0610000000000000,22.2000000000000000,105.342372092935
Gold Coast,23,1434976200,2015-06-22T22:30:00,-27.9660100000,153.4418200000,1.2413000000000000,2.1900000000000000,14.2900000000000000,6.3490000000000000,22.2000000000000000,108.142371294395
Gold Coast,23,1434978000,2015-06-22T23:00:00,-27.9661600000,153.4418200000,1.2615000000000000,2.0000000000000000,14.2900000000000000,6.0610000000000000,22.2000000000000000,112.442370495855
Gold Coast,23,1434979800,2015-06-22T23:30:00,-27.9662100000,153.4419000000,1.2602000000000000,2.1100000000000000,15.3800000000000000,6.3490000000000000,22.2000000000000000,106.742369697315
Gold Coast,23,1434981600,2015-06-23T00:00:00,-27.9660600000,153.4418400000,1.2745000000000000,1.9900000000000000,15.3800000000000000,6.1540000000000000,22.1500000000000000,106.742368898776
Gold Coast,23,1434983400,2015-06-23T00:30:00,-27.9660600000,153.4418000000,1.2861000000000000,2.2800000000000000,15.3800000000000000,6.1540000000000000,22.1500000000000000,109.542368100236
Gold Coast,23,1434985200,2015-06-23T01:00:00,-27.9661000000,153.4418200000,1.2175000000000000,1.9300000000000000,14.2900000000000000,6.3490000000000000,22.1500000000000000,110.942367301696
Gold Coast,23,1434987000,2015-06-23T01:30:00,-27.9662200000,153.4419500000,1.2089000000000000,1.8900000000000000,14.2900000000000000,6.3490000000000000,22.1000000000000000,112.442366503156
Gold Coast,23,1434988800,2015-06-23T02:00:00,-27.9662800000,153.4420100000,1.2490000000000000,1.9500000000000000,14.2900000000000000,6.8970000000000000,22.1000000000000000,109.542365704616
Gold Coast,23,1434990600,2015-06-23T02:30:00,-27.9662600000,153.4419700000,1.2602000000000000,2.3200000000000000,15.3800000000000000,6.8970000000000000,22.1000000000000000,108.142364906077
Gold Coast,23,1434992400,2015-06-23T03:00:00,-27.9662200000,153.4419300000,1.2069000000000000,2.7100000000000000,15.3800000000000000,6.7800000000000000,22.1000000000000000,108.142364107537
Gold Coast,23,1434994200,2015-06-23T03:30:00,-27.9662500000,153.4419700000,1.1378000000000000,1.8400000000000000,14.2900000000000000,6.7800000000000000,22.0500000000000000,109.542363308997
Gold Coast,23,1434996000,2015-06-23T04:00:00,-27.9662600000,153.4420100000,1.2271000000000000,1.8700000000000000,15.3800000000000000,6.6670000000000000,22.1000000000000000,108.142362510457
Gold Coast,23,1434997800,2015-06-23T04:30:00,-27.9662700000,153.4419700000,1.1588000000000000,1.6600000000000000,15.3800000000000000,6.8970000000000000,22.1000000000000000,108.142361711917
Gold Coast,23,1434999600,2015-06-23T05:00:00,-27.9662700000,153.4419500000,1.2419000000000000,1.7800000000000000,14.2900000000000000,6.3490000000000000,22.0500000000000000,110.942360913377
Gold Coast,23,1435001400,2015-06-23T05:30:00,-27.9662900000,153.4420300000,1.2127000000000000,2.1200000000000000,15.3800000000000000,7.0180000000000000,22.0500000000000000,109.542360114838
Gold Coast,23,1435003200,2015-06-23T06:00:00,-27.9663200000,153.4420500000,1.0665000000000000,1.8000000000000000,15.3800000000000000,6.8970000000000000,22.0500000000000000,108.142359316298
Gold Coast,23,1435005000,2015-06-23T06:30:00,-27.9662900000,153.4419700000,1.1999000000000000,1.7800000000000000,15.3800000000000000,6.1540000000000000,22.0500000000000000,109.542358517758
Gold Coast,23,1435006800,2015-06-23T07:00:00,-27.9663100000,153.4419000000,1.2491000000000000,2.0000000000000000,15.3800000000000000,6.1540000000000000,22.0500000000000000,109.542357719218
Gold Coast,23,1435008600,2015-06-23T07:30:00,-27.9662900000,153.4420300000,1.3250000000000000,2.2400000000000000,15.3800000000000000,6.3490000000000000,22.0500000000000000,109.542356920678
Gold Coast,23,1435010400,2015-06-23T08:00:00,-27.9663000000,153.4420100000,1.2151000000000000,2.0100000000000000,15.3800000000000000,6.4520000000000000,22.0500000000000000,108.142356122139
Gold Coast,23,1435012200,2015-06-23T08:30:00,-27.9662900000,153.4419900000,1.2470000000000000,2.0600000000000000,15.3800000000000000,5.8820000000000000,22.0000000000000000,108.142355323599
Gold Coast,23,1435014000,2015-06-23T09:00:00,-27.9663100000,153.4420100000,1.2117000000000000,2.1300000000000000,15.3800000000000000,5.6340000000000000,22.0000000000000000,105.342354525059
Gold Coast,23,1435015800,2015-06-23T09:30:00,-27.9663200000,153.4421000000,1.2359000000000000,1.9800000000000000,16.6700000000000000,5.8820000000000000,22.0000000000000000,109.542353726519
Gold Coast,23,1435017600,2015-06-23T10:00:00,-27.9663100000,153.4420800000,1.2144000000000000,1.7600000000000000,15.3800000000000000,6.1540000000000000,22.0500000000000000,109.542352927979
Gold Coast,23,1435019400,2015-06-23T10:30:00,-27.9663200000,153.4420100000,1.2361000000000000,2.1100000000000000,15.3800000000000000,6.0610000000000000,22.0500000000000000,109.54235212944
Gold Coast,23,1435021200,2015-06-23T11:00:00,-27.9663200000,153.4420300000,1.2433000000000000,2.4600000000000000,15.3800000000000000,6.1540000000000000,22.0500000000000000,108.1423513309
Gold Coast,23,1435023000,2015-06-23T11:30:00,-27.9663000000,153.4420100000,1.2619000000000000,2.0000000000000000,15.3800000000000000,6.1540000000000000,22.0500000000000000,109.54235053236
Gold Coast,23,1435024800,2015-06-23T12:00:00,-27.9662800000,153.4420100000,1.2780000000000000,2.2600000000000000,15.3800000000000000,6.3490000000000000,22.0500000000000000,109.54234973382
Gold Coast,23,1435026600,2015-06-23T12:30:00,-27.9663000000,153.4420100000,1.2528000000000000,2.0300000000000000,15.3800000000000000,6.1540000000000000,22.1000000000000000,108.14234893528
Gold Coast,23,1435028400,2015-06-23T13:00:00,-27.9662600000,153.4419500000,1.3211000000000000,2.2700000000000000,15.3800000000000000,5.7970000000000000,22.1000000000000000,109.54234813674
Gold Coast,23,1435030200,2015-06-23T13:30:00,-27.9662200000,153.4419000000,1.3202000000000000,1.9000000000000000,15.3800000000000000,5.9700000000000000,22.1000000000000000,105.342347338201
